attendance,away_team,away_team_errors,away_team_hits,away_team_runs,boxscore_url,game_duration,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,weekday,year,month,day,period,field_type,start_time_weather
19894,Atlanta Braves,0,13,4,https://www.baseball-reference.com/boxes/WAS/WAS201609070.shtml,04:39:00,Washington Nationals,0,15,5,8:02 p.m.,Nationals Park,Wednesday, 2016,September,7,Night Game, on grass,"9&deg; F, Wind 7mph out to Centerfield."
10537,Baltimore Orioles,0,10,6,https://www.baseball-reference.com/boxes/TBA/TBA201609070.shtml,03:25:00,Tampa Bay Rays,1,13,7,1:10 p.m.,Tropicana Field,Wednesday, 2016,September,7,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
15434,Texas Rangers,0,7,3,https://www.baseball-reference.com/boxes/SEA/SEA201609070.shtml,02:30:00,Seattle Mariners,1,8,8,7:11 p.m.,Safeco Field,Wednesday, 2016,September,7,Night Game, on grass,"5&deg; F, Wind 1mph in unknown direction."
31662,Boston Red Sox,0,9,7,https://www.baseball-reference.com/boxes/SDN/SDN201609070.shtml,03:01:00,San Diego Padres,1,7,2,6:11 p.m.,Petco Park,Wednesday, 2016,September,7,Night Game, on grass,"0&deg; F, Wind 6mph out to Rightfield, Cloudy."
21523,St. Louis Cardinals,0,9,3,https://www.baseball-reference.com/boxes/PIT/PIT201609070.shtml,03:01:00,Pittsburgh Pirates,1,11,4,7:09 p.m.,PNC Park,Wednesday, 2016,September,7,Night Game, on grass,"4&deg; F, Wind 6mph from Right to Left, Sunny."
11866,Los Angeles Angels of Anaheim,1,2,1,https://www.baseball-reference.com/boxes/OAK/OAK201609070.shtml,03:11:00,Oakland Athletics,0,10,4,12:37 p.m.,Oakland-Alameda County Coliseum,Wednesday, 2016,September,7,Day Game, on grass,"9&deg; F, Wind 4mph out to Rightfield, Sunny."
30501,Toronto Blue Jays,1,5,0,https://www.baseball-reference.com/boxes/NYA/NYA201609070.shtml,02:48:00,New York Yankees,0,9,2,7:09 p.m.,Yankee Stadium III,Wednesday, 2016,September,7,Night Game, on grass,"8&deg; F, Wind 10mph from Left to Right, Cloudy."
17972,Kansas City Royals,1,11,5,https://www.baseball-reference.com/boxes/MIN/MIN201609070.shtml,03:08:00,Minnesota Twins,1,12,6,7:10 p.m.,Target Field,Wednesday, 2016,September,7,Night Game, on grass,"4&deg; F, Wind 6mph in from Rightfield, Cloudy."
23832,Chicago Cubs,0,3,1,https://www.baseball-reference.com/boxes/MIL/MIL201609070.shtml,02:54:00,Milwaukee Brewers,0,5,2,7:13 p.m.,Miller Park,Wednesday, 2016,September,7,Night Game, on grass,"0&deg; F, Wind 0mph, In Dome."
16592,Philadelphia Phillies,1,4,0,https://www.baseball-reference.com/boxes/MIA/MIA201609070.shtml,02:52:00,Miami Marlins,0,13,6,7:10 p.m.,Marlins Park,Wednesday, 2016,September,7,Night Game, on grass,"6&deg; F, Wind 0mph, In Dome."
44352,Arizona Diamondbacks,0,7,1,https://www.baseball-reference.com/boxes/LAN/LAN201609070.shtml,03:05:00,Los Angeles Dodgers,1,4,3,7:10 p.m.,Dodger Stadium,Wednesday, 2016,September,7,Night Game, on grass,"4&deg; F, Wind 6mph out to Rightfield, Sunny."
23961,San Francisco Giants,0,13,5,https://www.baseball-reference.com/boxes/COL/COL201609070.shtml,03:16:00,Colorado Rockies,0,11,6,6:41 p.m.,Coors Field,Wednesday, 2016,September,7,Night Game, on grass,"2&deg; F, Wind 4mph out to Leftfield, Cloudy."
12063,Houston Astros,0,12,5,https://www.baseball-reference.com/boxes/CLE/CLE201609070.shtml,03:06:00,Cleveland Indians,0,12,6,7:10 p.m.,Progressive Field,Wednesday, 2016,September,7,Night Game, on grass,"7&deg; F, Wind 1mph out to Rightfield."
13936,New York Mets,0,13,6,https://www.baseball-reference.com/boxes/CIN/CIN201609070.shtml,03:29:00,Cincinnati Reds,1,13,3,12:37 p.m.,Great American Ball Park,Wednesday, 2016,September,7,Day Game, on grass,"7&deg; F, Wind 8mph in from Rightfield, Cloudy."
13078,Detroit Tigers,1,10,4,https://www.baseball-reference.com/boxes/CHA/CHA201609070.shtml,03:18:00,Chicago White Sox,0,13,7,1:50 p.m.,U.S. Cellular Field,Wednesday, 2016,September,7,Day Game, on grass,"0&deg; F, Wind 6mph from Right to Left."
17161,Atlanta Braves,2,11,7,https://www.baseball-reference.com/boxes/WAS/WAS201609060.shtml,03:38:00,Washington Nationals,0,12,9,7:06 p.m.,Nationals Park,Tuesday, 2016,September,6,Night Game, on grass,"9&deg; F, Wind 14mph in from Leftfield, Sunny."
12207,Baltimore Orioles,1,14,11,https://www.baseball-reference.com/boxes/TBA/TBA201609060.shtml,03:08:00,Tampa Bay Rays,1,8,2,7:10 p.m.,Tropicana Field,Tuesday, 2016,September,6,Night Game, on turf,"2&deg; F, Wind 0mph, In Dome."
14615,Texas Rangers,2,15,10,https://www.baseball-reference.com/boxes/SEA/SEA201609060.shtml,03:44:00,Seattle Mariners,1,12,7,7:10 p.m.,Safeco Field,Tuesday, 2016,September,6,Night Game, on grass,"2&deg; F, Wind 1mph in from Leftfield, Cloudy."
30644,Boston Red Sox,0,10,5,https://www.baseball-reference.com/boxes/SDN/SDN201609060.shtml,03:04:00,San Diego Padres,0,9,1,7:10 p.m.,Petco Park,Tuesday, 2016,September,6,Night Game, on grass,"2&deg; F, Wind 8mph from Right to Left, Cloudy."
20369,St. Louis Cardinals,2,15,9,https://www.baseball-reference.com/boxes/PIT/PIT201609060.shtml,03:36:00,Pittsburgh Pirates,0,12,7,7:06 p.m.,PNC Park,Tuesday, 2016,September,6,Night Game, on grass,"7&deg; F, Wind 7mph out to Centerfield, Cloudy."
12298,Los Angeles Angels of Anaheim,0,5,2,https://www.baseball-reference.com/boxes/OAK/OAK201609060.shtml,02:14:00,Oakland Athletics,1,4,3,7:07 p.m.,Oakland-Alameda County Coliseum,Tuesday, 2016,September,6,Night Game, on grass,"6&deg; F, Wind 14mph out to Rightfield, Sunny."
27532,Toronto Blue Jays,1,11,6,https://www.baseball-reference.com/boxes/NYA/NYA201609060.shtml,03:21:00,New York Yankees,0,7,7,7:08 p.m.,Yankee Stadium III,Tuesday, 2016,September,6,Night Game, on grass,"7&deg; F, Wind 16mph from Left to Right."
22194,Kansas City Royals,0,10,10,https://www.baseball-reference.com/boxes/MIN/MIN201609060.shtml,03:07:00,Minnesota Twins,1,8,3,7:10 p.m.,Target Field,Tuesday, 2016,September,6,Night Game, on grass,"4&deg; F, Wind 2mph out to Centerfield."
32888,Chicago Cubs,2,8,5,https://www.baseball-reference.com/boxes/MIL/MIL201609060.shtml,02:49:00,Milwaukee Brewers,0,16,12,7:10 p.m.,Miller Park,Tuesday, 2016,September,6,Night Game, on grass,"9&deg; F, Wind 10mph from Right to Left."
16169,Philadelphia Phillies,1,10,4,https://www.baseball-reference.com/boxes/MIA/MIA201609060.shtml,03:00:00,Miami Marlins,0,7,3,7:12 p.m.,Marlins Park,Tuesday, 2016,September,6,Night Game, on grass,"4&deg; F, Wind 0mph, In Dome."
42457,Arizona Diamondbacks,0,4,2,https://www.baseball-reference.com/boxes/LAN/LAN201609060.shtml,02:49:00,Los Angeles Dodgers,0,11,5,7:10 p.m.,Dodger Stadium,Tuesday, 2016,September,6,Night Game, on grass,"1&deg; F, Wind 4mph out to Rightfield, Sunny."
22437,San Francisco Giants,0,8,3,https://www.baseball-reference.com/boxes/COL/COL201609060.shtml,03:02:00,Colorado Rockies,1,4,2,6:42 p.m.,Coors Field,Tuesday, 2016,September,6,Night Game, on grass,"5&deg; F, Wind 7mph in from Centerfield, Sunny."
11023,Houston Astros,1,7,4,https://www.baseball-reference.com/boxes/CLE/CLE201609060.shtml,03:03:00,Cleveland Indians,0,7,3,7:11 p.m.,Progressive Field,Tuesday, 2016,September,6,Night Game, on grass,"4&deg; F, Wind 4mph from Left to Right, Sunny."
13359,New York Mets,1,8,5,https://www.baseball-reference.com/boxes/CIN/CIN201609060.shtml,03:08:00,Cincinnati Reds,1,5,3,7:11 p.m.,Great American Ball Park,Tuesday, 2016,September,6,Night Game, on grass,"5&deg; F, Wind 10mph out to Leftfield, Sunny."
15155,Detroit Tigers,0,7,0,https://www.baseball-reference.com/boxes/CHA/CHA201609060.shtml,02:54:00,Chicago White Sox,0,8,2,7:11 p.m.,U.S. Cellular Field,Tuesday, 2016,September,6,Night Game, on grass,"1&deg; F, Wind 13mph out to Centerfield, Cloudy."
26005,Atlanta Braves,0,11,4,https://www.baseball-reference.com/boxes/WAS/WAS201609050.shtml,02:59:00,Washington Nationals,2,9,6,4:06 p.m.,Nationals Park,Monday, 2016,September,5,Day Game, on grass,"6&deg; F, Wind 5mph from Left to Right."
12256,Baltimore Orioles,0,9,7,https://www.baseball-reference.com/boxes/TBA/TBA201609050.shtml,02:35:00,Tampa Bay Rays,1,2,3,1:11 p.m.,Tropicana Field,Monday, 2016,September,5,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
23618,Texas Rangers,0,7,6,https://www.baseball-reference.com/boxes/SEA/SEA201609050.shtml,03:32:00,Seattle Mariners,0,14,14,1:10 p.m.,Safeco Field,Monday, 2016,September,5,Day Game, on grass,"3&deg; F, Wind 3mph in from Rightfield."
40446,Boston Red Sox,0,7,1,https://www.baseball-reference.com/boxes/SDN/SDN201609050.shtml,03:01:00,San Diego Padres,0,6,2,1:42 p.m.,Petco Park,Monday, 2016,September,5,Day Game, on grass,"4&deg; F, Wind 11mph from Left to Right, Cloudy."
26297,St. Louis Cardinals,0,14,12,https://www.baseball-reference.com/boxes/PIT/PIT201609050.shtml,03:25:00,Pittsburgh Pirates,2,12,6,4:09 p.m.,PNC Park,Monday, 2016,September,5,Day Game, on grass,"6&deg; F, Wind 3mph out to Leftfield, Sunny."
18149,Los Angeles Angels of Anaheim,0,14,10,https://www.baseball-reference.com/boxes/OAK/OAK201609050.shtml,03:44:00,Oakland Athletics,2,11,7,1:07 p.m.,Oakland-Alameda County Coliseum,Monday, 2016,September,5,Day Game, on grass,"7&deg; F, Wind 6mph out to Rightfield, Sunny."
42141,Toronto Blue Jays,0,8,3,https://www.baseball-reference.com/boxes/NYA/NYA201609050.shtml,02:49:00,New York Yankees,0,8,5,1:10 p.m.,Yankee Stadium III,Monday, 2016,September,5,Day Game, on grass,"4&deg; F, Wind 11mph in from Leftfield, Cloudy."
20992,Kansas City Royals,0,16,11,https://www.baseball-reference.com/boxes/MIN/MIN201609050.shtml,03:24:00,Minnesota Twins,1,12,5,1:10 p.m.,Target Field,Monday, 2016,September,5,Day Game, on grass,"9&deg; F, Wind 10mph from Right to Left."
43662,Chicago Cubs,0,10,7,https://www.baseball-reference.com/boxes/MIL/MIL201609050.shtml,02:51:00,Milwaukee Brewers,2,6,2,12:11 p.m.,Miller Park,Monday, 2016,September,5,Day Game, on grass,"1&deg; F, Wind 11mph in from Centerfield, Cloudy."
20849,Philadelphia Phillies,0,8,6,https://www.baseball-reference.com/boxes/MIA/MIA201609050.shtml,02:54:00,Miami Marlins,3,6,2,1:11 p.m.,Marlins Park,Monday, 2016,September,5,Day Game, on grass,"9&deg; F, Wind 0mph, In Dome."
41820,Arizona Diamondbacks,0,4,2,https://www.baseball-reference.com/boxes/LAN/LAN201609050.shtml,03:12:00,Los Angeles Dodgers,0,11,10,5:11 p.m.,Dodger Stadium,Monday, 2016,September,5,Night Game, on grass,"2&deg; F, Wind 9mph out to Leftfield, Sunny."
26574,San Francisco Giants,0,2,0,https://www.baseball-reference.com/boxes/COL/COL201609050.shtml,02:24:00,Colorado Rockies,0,6,6,2:11 p.m.,Coors Field,Monday, 2016,September,5,Day Game, on grass,"7&deg; F, Wind 4mph in from Rightfield, Sunny."
18169,New York Mets,0,10,5,https://www.baseball-reference.com/boxes/CIN/CIN201609050.shtml,03:05:00,Cincinnati Reds,0,8,0,1:10 p.m.,Great American Ball Park,Monday, 2016,September,5,Day Game, on grass,"5&deg; F, Wind 4mph in from Rightfield, Sunny."
18653,Detroit Tigers,0,9,5,https://www.baseball-reference.com/boxes/CHA/CHA201609050.shtml,03:56:00,Chicago White Sox,1,10,3,3:11 p.m.,U.S. Cellular Field,Monday, 2016,September,5,Day Game, on grass,"7&deg; F, Wind 13mph from Right to Left."
46025,Houston Astros,0,11,7,https://www.baseball-reference.com/boxes/TEX/TEX201609040.shtml,03:22:00,Texas Rangers,1,11,6,2:08 p.m.,Globe Life Park in Arlington,Sunday, 2016,September,4,Day Game, on grass,"0&deg; F, Wind 9mph in from Rightfield, Cloudy."
13884,Toronto Blue Jays,0,10,5,https://www.baseball-reference.com/boxes/TBA/TBA201609040.shtml,03:18:00,Tampa Bay Rays,0,8,3,1:11 p.m.,Tropicana Field,Sunday, 2016,September,4,Day Game, on turf,"2&deg; F, Wind 0mph, In Dome."
24033,Los Angeles Angels of Anaheim,0,10,4,https://www.baseball-reference.com/boxes/SEA/SEA201609040.shtml,03:00:00,Seattle Mariners,0,8,2,1:10 p.m.,Safeco Field,Sunday, 2016,September,4,Day Game, on grass,"1&deg; F, Wind 2mph out to Rightfield, Cloudy."
25318,Milwaukee Brewers,0,11,10,https://www.baseball-reference.com/boxes/PIT/PIT201609040.shtml,03:10:00,Pittsburgh Pirates,2,6,0,1:38 p.m.,PNC Park,Sunday, 2016,September,4,Day Game, on grass,"1&deg; F, Wind 4mph out to Centerfield, Sunny."
21322,Atlanta Braves,0,8,2,https://www.baseball-reference.com/boxes/PHI/PHI201609040.shtml,03:14:00,Philadelphia Phillies,0,5,0,1:38 p.m.,Citizens Bank Park,Sunday, 2016,September,4,Day Game, on grass,"8&deg; F, Wind 10mph in from Rightfield, Sunny."
25139,Boston Red Sox,2,6,0,https://www.baseball-reference.com/boxes/OAK/OAK201609040.shtml,02:39:00,Oakland Athletics,1,2,1,1:07 p.m.,Oakland-Alameda County Coliseum,Sunday, 2016,September,4,Day Game, on grass,"5&deg; F, Wind 7mph out to Rightfield, Sunny."
30257,Washington Nationals,0,9,1,https://www.baseball-reference.com/boxes/NYN/NYN201609040.shtml,02:59:00,New York Mets,0,9,5,8:08 p.m.,Citi Field,Sunday, 2016,September,4,Night Game, on grass,"6&deg; F, Wind 10mph in from Rightfield, Cloudy."
22595,Chicago White Sox,0,16,13,https://www.baseball-reference.com/boxes/MIN/MIN201609040.shtml,04:46:00,Minnesota Twins,3,18,11,1:11 p.m.,Target Field,Sunday, 2016,September,4,Day Game, on grass,"7&deg; F, Wind 17mph from Right to Left."
46441,San Diego Padres,0,7,4,https://www.baseball-reference.com/boxes/LAN/LAN201609040.shtml,03:09:00,Los Angeles Dodgers,1,9,7,1:10 p.m.,Dodger Stadium,Sunday, 2016,September,4,Day Game, on grass,"6&deg; F, Wind 2mph from Left to Right, Cloudy."
34616,Detroit Tigers,0,13,6,https://www.baseball-reference.com/boxes/KCA/KCA201609040.shtml,03:19:00,Kansas City Royals,0,7,5,1:17 p.m.,Kauffman Stadium,Sunday, 2016,September,4,Day Game, on grass,"0&deg; F, Wind 11mph from Right to Left, Cloudy."
31981,Arizona Diamondbacks,1,10,8,https://www.baseball-reference.com/boxes/COL/COL201609040.shtml,03:20:00,Colorado Rockies,0,11,5,2:10 p.m.,Coors Field,Sunday, 2016,September,4,Day Game, on grass,"6&deg; F, Wind 7mph from Left to Right, Cloudy."
25910,Miami Marlins,0,11,5,https://www.baseball-reference.com/boxes/CLE/CLE201609040.shtml,03:43:00,Cleveland Indians,2,10,6,4:11 p.m.,Progressive Field,Sunday, 2016,September,4,Day Game, on grass,"8&deg; F, Wind 13mph in from Centerfield, Sunny."
26985,St. Louis Cardinals,0,5,5,https://www.baseball-reference.com/boxes/CIN/CIN201609040.shtml,02:56:00,Cincinnati Reds,2,11,2,1:11 p.m.,Great American Ball Park,Sunday, 2016,September,4,Day Game, on grass,"1&deg; F, Wind 2mph in unknown direction, Sunny."
41293,San Francisco Giants,0,4,2,https://www.baseball-reference.com/boxes/CHN/CHN201609040.shtml,04:23:00,Chicago Cubs,1,10,3,1:22 p.m.,Wrigley Field,Sunday, 2016,September,4,Day Game, on grass,"6&deg; F, Wind 8mph out to Leftfield, Cloudy."
31161,New York Yankees,0,7,5,https://www.baseball-reference.com/boxes/BAL/BAL201609040.shtml,03:17:00,Baltimore Orioles,1,6,2,1:38 p.m.,Oriole Park at Camden Yards,Sunday, 2016,September,4,Day Game, on grass,"3&deg; F, Wind 7mph in from Centerfield, Cloudy."
35538,Houston Astros,0,11,4,https://www.baseball-reference.com/boxes/TEX/TEX201609030.shtml,03:27:00,Texas Rangers,0,16,12,3:09 p.m.,Globe Life Park in Arlington,Saturday, 2016,September,3,Day Game, on grass,"7&deg; F, Wind 7mph from Left to Right, Cloudy."
14353,Toronto Blue Jays,0,6,5,https://www.baseball-reference.com/boxes/TBA/TBA201609030.shtml,03:06:00,Tampa Bay Rays,0,13,7,6:10 p.m.,Tropicana Field,Saturday, 2016,September,3,Night Game, on turf,"2&deg; F, Wind 0mph, In Dome."
20357,Los Angeles Angels of Anaheim,0,15,10,https://www.baseball-reference.com/boxes/SEA/SEA201609030.shtml,02:54:00,Seattle Mariners,1,9,3,6:10 p.m.,Safeco Field,Saturday, 2016,September,3,Night Game, on grass,"6&deg; F, Wind 8mph out to Rightfield, Cloudy."
26637,Milwaukee Brewers,1,14,7,https://www.baseball-reference.com/boxes/PIT/PIT201609030.shtml,03:45:00,Pittsburgh Pirates,0,9,4,7:07 p.m.,PNC Park,Saturday, 2016,September,3,Night Game, on grass,"6&deg; F, Wind 7mph in from Centerfield, Cloudy."
19453,Atlanta Braves,1,9,6,https://www.baseball-reference.com/boxes/PHI/PHI201609030.shtml,03:27:00,Philadelphia Phillies,2,6,4,7:06 p.m.,Citizens Bank Park,Saturday, 2016,September,3,Night Game, on grass,"3&deg; F, Wind 10mph from Right to Left, Cloudy."
30045,Boston Red Sox,0,17,11,https://www.baseball-reference.com/boxes/OAK/OAK201609030.shtml,03:00:00,Oakland Athletics,2,5,2,6:07 p.m.,Oakland-Alameda County Coliseum,Saturday, 2016,September,3,Night Game, on grass,"0&deg; F, Wind 15mph out to Rightfield."
36118,Washington Nationals,0,7,1,https://www.baseball-reference.com/boxes/NYN/NYN201609030.shtml,03:13:00,New York Mets,1,6,3,7:11 p.m.,Citi Field,Saturday, 2016,September,3,Night Game, on grass,"2&deg; F, Wind 9mph in from Rightfield, Cloudy."
22274,Chicago White Sox,1,4,3,https://www.baseball-reference.com/boxes/MIN/MIN201609030.shtml,03:12:00,Minnesota Twins,0,12,11,6:11 p.m.,Target Field,Saturday, 2016,September,3,Night Game, on grass,"4&deg; F, Wind 17mph from Right to Left, Cloudy."
47590,San Diego Padres,0,4,1,https://www.baseball-reference.com/boxes/LAN/LAN201609030.shtml,02:35:00,Los Angeles Dodgers,0,9,5,6:09 p.m.,Dodger Stadium,Saturday, 2016,September,3,Night Game, on grass,"2&deg; F, Wind 8mph from Left to Right, Sunny."
39757,Detroit Tigers,0,9,2,https://www.baseball-reference.com/boxes/KCA/KCA201609030.shtml,03:14:00,Kansas City Royals,0,9,5,6:15 p.m.,Kauffman Stadium,Saturday, 2016,September,3,Night Game, on grass,"7&deg; F, Wind 11mph from Right to Left, Sunny."
30280,Arizona Diamondbacks,1,14,9,https://www.baseball-reference.com/boxes/COL/COL201609030.shtml,03:11:00,Colorado Rockies,0,10,4,6:10 p.m.,Coors Field,Saturday, 2016,September,3,Night Game, on grass,"2&deg; F, Wind 5mph in from Rightfield, Cloudy."
27483,Miami Marlins,3,4,3,https://www.baseball-reference.com/boxes/CLE/CLE201609030.shtml,02:38:00,Cleveland Indians,0,12,8,7:10 p.m.,Progressive Field,Saturday, 2016,September,3,Night Game, on grass,"2&deg; F, Wind 14mph in from Rightfield, Sunny."
31118,St. Louis Cardinals,1,5,1,https://www.baseball-reference.com/boxes/CIN/CIN201609030.shtml,03:10:00,Cincinnati Reds,1,12,9,4:10 p.m.,Great American Ball Park,Saturday, 2016,September,3,Day Game, on grass,"9&deg; F, Wind 12mph from Right to Left, Sunny."
41250,San Francisco Giants,1,4,3,https://www.baseball-reference.com/boxes/CHN/CHN201609030.shtml,03:13:00,Chicago Cubs,1,7,2,1:22 p.m.,Wrigley Field,Saturday, 2016,September,3,Day Game, on grass,"1&deg; F, Wind 9mph from Right to Left, Sunny."
30855,New York Yankees,1,4,0,https://www.baseball-reference.com/boxes/BAL/BAL201609030.shtml,03:02:00,Baltimore Orioles,0,8,2,7:06 p.m.,Oriole Park at Camden Yards,Saturday, 2016,September,3,Night Game, on grass,"6&deg; F, Wind 9mph in from Centerfield, Cloudy."
35102,Houston Astros,1,7,8,https://www.baseball-reference.com/boxes/TEX/TEX201609020.shtml,03:15:00,Texas Rangers,1,13,10,7:08 p.m.,Globe Life Park in Arlington,Friday, 2016,September,2,Night Game, on grass,"5&deg; F, Wind 8mph from Left to Right, Cloudy."
40818,San Francisco Giants,0,3,1,https://www.baseball-reference.com/boxes/CHN/CHN201609020.shtml,02:37:00,Chicago Cubs,0,5,2,1:21 p.m.,Wrigley Field,Friday, 2016,September,2,Day Game, on grass,"3&deg; F, Wind 11mph in from Centerfield, Sunny."
24226,New York Yankees,0,2,0,https://www.baseball-reference.com/boxes/BAL/BAL201609020.shtml,02:52:00,Baltimore Orioles,0,10,8,7:08 p.m.,Oriole Park at Camden Yards,Friday, 2016,September,2,Night Game, on grass,"6&deg; F, Wind 5mph in from Centerfield."
29330,Miami Marlins,1,10,6,https://www.baseball-reference.com/boxes/NYN/NYN201609010.shtml,03:25:00,New York Mets,0,9,4,7:10 p.m.,Citi Field,Thursday, 2016,September,1,Night Game, on grass,"6&deg; F, Wind 5mph in from Centerfield."
20329,Chicago White Sox,0,15,5,https://www.baseball-reference.com/boxes/MIN/MIN201609010.shtml,03:13:00,Minnesota Twins,0,9,8,7:10 p.m.,Target Field,Thursday, 2016,September,1,Night Game, on grass,"2&deg; F, Wind 8mph in from Centerfield, Cloudy."
38536,San Francisco Giants,0,3,4,https://www.baseball-reference.com/boxes/CHN/CHN201609010.shtml,02:54:00,Chicago Cubs,1,8,5,7:06 p.m.,Wrigley Field,Thursday, 2016,September,1,Night Game, on grass,"8&deg; F, Wind 15mph in from Leftfield, Cloudy."
22253,San Diego Padres,0,8,6,https://www.baseball-reference.com/boxes/ATL/ATL201609010.shtml,02:48:00,Atlanta Braves,0,11,9,12:11 p.m.,Turner Field,Thursday, 2016,September,1,Day Game, on grass,"5&deg; F, Wind 2mph from Left to Right, Cloudy."
21309,Seattle Mariners,0,8,1,https://www.baseball-reference.com/boxes/TEX/TEX201608310.shtml,03:01:00,Texas Rangers,1,12,14,1:08 p.m.,Globe Life Park in Arlington,Wednesday, 2016,August,31,Day Game, on grass,"1&deg; F, Wind 2mph out to Rightfield, Cloudy."
41447,Arizona Diamondbacks,0,9,2,https://www.baseball-reference.com/boxes/SFN/SFN201608310.shtml,03:33:00,San Francisco Giants,0,9,4,12:45 p.m.,AT&T Park,Wednesday, 2016,August,31,Day Game, on grass,"7&deg; F, Wind 15mph out to Centerfield, Cloudy."
